DWT_LSUCNT,DWT_CPICNT,DWT_EXCCNT,DWT_CYCCNT,DWT_SLEEPCNT,DWT_FOLDCNT,LSU_stim,CPI_stim,FLD_stim,EXC_stim,LEGIT,TIME,METADATA,,,,,,,,,,
7445118,7909944,11770,218765808,0,2450654,235658,0,74458,260191,0,1988,,,,,,,,,,,
6999483,7539280,11159,212492877,0,2117901,191344,144915,0,217230,0,1931,,,,,,,,,,,
5101071,5662224,9030,124332544,0,1884507,0,0,23191,174580,0,1130,,,,,,,,,,,
7082539,7653396,11388,225317264,0,2202253,203316,0,211721,195935,0,2048,,,,,,,,,,,
4809475,5410259,8795,155377072,0,918794,61024,272869,7001,16343,0,1412,,,,,,,,,,,
5051673,5911815,9599,187782156,0,1113703,0,288992,185235,19056,0,1707,,,,,,,,,,,
5122563,5598611,8904,128502164,0,1654229,53881,26831,0,140117,0,1168,,,,,,,,,,,
4793701,5310607,8381,152666363,0,1051997,98157,11830,238370,0,0,1387,,,,,,,,,,,
5570748,5744142,8621,167478001,0,920101,299700,0,106287,0,0,1522,,,,,,,,,,,
6186482,6536204,9828,213990828,0,814304,309428,290563,0,0,0,1945,,,,,,,,,,,
8080241,8442188,12634,258534523,0,2350344,343261,93622,0,248606,1,2350,,,,,,,,,,,
7152970,8004445,11776,218778454,0,2883560,40489,17303,193965,312414,0,1988,,,,,,,,,,,
9070009,9823323,14032,325129853,0,2792806,314639,75556,349059,271325,0,2955,,,,,,,,,,,
6414478,6877701,10336,225221594,0,1352754,271384,13611,318938,36557,0,2047,,,,,,,,,,,
6798945,7285701,10878,209451255,0,1978547,215060,42922,115998,174678,0,1904,,,,,,,,,,,
3570963,3974344,6728,78225092,0,812874,0,39584,0,0,0,711,,,,,,,,,,,
6457627,7455542,11479,229093853,0,2051097,0,306833,145086,181847,0,2082,,,,,,,,,,,
3735914,4141007,7076,87226221,0,812949,17629,59169,0,0,0,793,,,,,,,,,,,
8536835,9189032,13301,305152466,0,2197433,327467,291154,107447,212412,0,2774,,,,,,,,,,,
4467045,5168572,8364,149500966,0,1057832,0,92917,244274,0,0,1359,,,,,,,,,,,
5434058,5467826,9341,159882003,0,857781,322864,0,0,0,1,1453,,,,,,,,,,,
4636498,5394131,8677,162992541,0,1014444,0,192846,200681,0,0,1481,,,,,,,,,,,
8738547,9270700,13295,277148186,0,2897867,317329,0,163461,319848,0,2519,,,,,,,,,,,
5061676,5604730,9103,119775135,0,1882197,0,0,0,178060,0,1088,,,,,,,,,,,
7692370,8635608,12679,251811894,0,3071916,61413,0,314351,323681,0,2289,,,,,,,,,,,
5503966,6314103,9991,180595455,0,1804876,0,47350,277438,118863,0,1641,,,,,,,,,,,
5024525,5577282,8791,121577621,0,1818210,0,20264,0,167412,0,1105,,,,,,,,,,,
4845709,5413899,8551,159289865,0,1102499,87385,0,288852,0,0,1448,,,,,,,,,,,
7709945,8588997,12686,245100956,0,2811838,80325,256108,0,332801,0,2228,,,,,,,,,,,
7734421,8190610,12131,249612972,0,2028122,309144,197694,0,202143,0,2269,,,,,,,,,,,
5015678,5258224,8207,143171843,0,905202,214593,0,91686,0,0,1301,,,,,,,,,,,
8384727,8893784,14165,282493932,0,2774399,276376,133411,0,304701,1,2568,,,,,,,,,,,
4427430,5097819,8249,142273722,0,913429,0,253257,42253,9613,0,1293,,,,,,,,,,,
6461373,7381297,11324,211838658,0,2427494,0,54956,275930,222783,0,1925,,,,,,,,,,,
7945393,8785060,12834,263705882,0,2754314,141616,171775,138585,300092,0,2397,,,,,,,,,,,
4154107,4703860,8100,115095104,0,1068795,0,41217,126633,21461,0,1046,,,,,,,,,,,
7242669,8252383,12394,237002330,0,2665637,0,333525,0,308380,0,2154,,,,,,,,,,,
4865243,5611391,8974,162231927,0,1076818,0,337895,0,43835,0,1474,,,,,,,,,,,
5464948,6397219,9790,206346904,0,1401860,0,238894,272874,52464,0,1875,,,,,,,,,,,
7718566,8859291,13349,268589455,0,2943202,0,258149,189848,322935,0,2441,,,,,,,,,,,
5470222,6436187,9901,213523959,0,1257078,0,339224,221071,36952,0,1941,,,,,,,,,,,
5396384,5509678,8838,163947602,0,857557,293700,46751,0,0,1,1490,,,,,,,,,,,
8148290,9307227,13671,308283113,0,2749372,78799,272539,326752,267778,0,2802,,,,,,,,,,,
5875638,6530176,10201,150352685,0,2356929,0,33083,0,257106,0,1366,,,,,,,,,,,
7274701,8209346,12366,221519735,0,3133835,0,0,219210,349887,0,2013,,,,,,,,,,,
6017956,6945647,10630,209434103,0,1791195,0,317329,94103,147081,0,1904,,,,,,,,,,,
4198099,4739718,7801,112426600,0,1033067,0,138556,0,36630,0,1022,,,,,,,,,,,
4880997,5704122,9199,181166664,0,1058868,5234,219144,244920,0,0,1647,,,,,,,,,,,
3732378,4048220,6910,80157104,0,812911,46677,0,0,0,0,728,,,,,,,,,,,
5766890,6404937,9991,187578330,0,1391033,102371,276634,0,96129,0,1705,,,,,,,,,,,
6903824,7866027,11912,224384134,0,2786968,0,0,320519,275221,0,2039,,,,,,,,,,,
3997466,4544789,7741,112210046,0,937151,0,57606,123880,0,0,1020,,,,,,,,,,,
4553506,5257689,8449,150797886,0,1128168,0,89724,237526,12834,0,1370,,,,,,,,,,,
7206975,7953103,13423,277690580,0,2043749,163316,265436,136270,160174,1,2524,,,,,,,,,,,
5473838,6186389,9711,159794639,0,1968785,0,0,187243,161226,0,1452,,,,,,,,,,,
5441528,6177944,9681,163686016,0,1812856,0,104106,116332,147061,0,1488,,,,,,,,,,,
6695788,7338978,10945,260283939,0,1122869,257116,300675,218767,14891,0,2366,,,,,,,,,,,
3668038,4103741,6795,86057994,0,857566,0,27598,44692,0,0,782,,,,,,,,,,,
4655917,5233353,8438,149778984,0,978120,63065,109478,164492,0,0,1361,,,,,,,,,,,
7553264,8230703,12423,235485757,0,2693152,162950,0,194042,280630,0,2140,,,,,,,,,,,
5773725,6670662,10153,222231383,0,1322647,50892,297550,237331,45153,0,2020,,,,,,,,,,,
4190396,4801667,7720,127583191,0,993356,0,65623,180055,0,0,1159,,,,,,,,,,,
7545061,8511325,12399,239878558,0,3051484,23918,110062,167507,344770,0,2180,,,,,,,,,,,
3984366,4467899,7300,99048298,0,1029852,0,44034,49037,27959,0,900,,,,,,,,,,,
5244870,5428331,10041,173020660,0,1023476,239206,0,78880,0,1,1572,,,,,,,,,,,
5828120,6450793,9891,216215596,0,988081,177892,260339,173803,0,0,1965,,,,,,,,,,,
4523069,5003404,8023,102706348,0,1524427,0,0,0,118502,0,933,,,,,,,,,,,
6184466,7064418,10634,235853932,0,1463057,84907,301767,224809,70606,0,2144,,,,,,,,,,,
3975822,4513171,7595,110411551,0,813189,0,173979,0,0,0,1003,,,,,,,,,,,
3656696,3988445,6792,77067121,0,812828,34040,0,0,0,0,700,,,,,,,,,,,
6908228,7646863,11472,200806887,0,2602866,60217,133350,0,297989,0,1825,,,,,,,,,,,
8415926,9027303,13021,259589364,0,2862879,243238,140139,0,341280,0,2359,,,,,,,,,,,
4106778,4428138,7296,97330491,0,886207,78026,25111,0,12192,0,884,,,,,,,,,,,
8759268,9503463,13563,322855638,0,2361550,317922,236238,239684,217712,0,2935,,,,,,,,,,,
4572076,5022257,8240,135522187,0,813518,94862,181977,0,0,0,1232,,,,,,,,,,,
6314494,6865014,10433,236713541,0,920178,256104,334255,105625,0,0,2152,,,,,,,,,,,
4740475,5144991,9280,157570372,0,900788,116011,170843,0,0,1,1432,,,,,,,,,,,
8359312,8763638,12998,255329165,0,2631295,339584,0,87653,288077,0,2321,,,,,,,,,,,
6182175,6731083,10372,174857627,0,2002453,109335,94433,0,198062,0,1589,,,,,,,,,,,
5749800,5953292,9122,155224657,0,1337700,251337,0,0,87323,0,1411,,,,,,,,,,,
5758821,6554610,9999,187410617,0,1770527,19648,190848,117191,139877,0,1703,,,,,,,,,,,
5292592,6267485,10213,215104068,0,1124465,0,301041,310073,0,0,1955,,,,,,,,,,,
4579930,5137332,8116,119332526,0,1460029,0,0,102772,90633,0,1084,,,,,,,,,,,
6273528,7208074,11141,213812397,0,2136586,0,165507,220581,183539,0,1943,,,,,,,,,,,
6207377,7079842,11055,200054079,0,2156345,0,182491,122667,203163,0,1818,,,,,,,,,,,
7380444,8112904,11890,259587511,0,2190033,197944,58366,327515,174558,0,2359,,,,,,,,,,,
7339676,7795579,11998,264635586,0,1632234,322017,191161,115954,109608,1,2405,,,,,,,,,,,
4058699,4323078,7021,93456567,0,812977,101071,0,0,0,0,849,,,,,,,,,,,
5125992,5675524,9269,173012488,0,1123318,123442,0,309341,0,0,1572,,,,,,,,,,,
6302648,7200364,11314,206122488,0,2381042,0,0,326332,206644,0,1873,,,,,,,,,,,
4908824,5390932,8516,129821751,0,1385649,58241,81477,0,95336,0,1180,,,,,,,,,,,
5153134,5766157,8885,134741549,0,1777862,0,83286,0,160682,0,1224,,,,,,,,,,,
5112657,5672099,8942,123846674,0,1881938,0,17045,0,178022,0,1125,,,,,,,,,,,
3493892,3865135,6534,70112954,0,841353,0,0,0,4774,0,637,,,,,,,,,,,
4241606,4763837,7923,109303042,0,1228440,0,0,108125,51164,0,993,,,,,,,,,,,
6374638,6705086,10148,222597686,0,1055956,336751,57070,241538,0,0,2023,,,,,,,,,,,
5342686,5836533,9239,166827920,0,1317253,135045,0,213956,48230,0,1516,,,,,,,,,,,
7531083,7952091,11652,210903223,0,2573658,237846,0,0,293110,0,1917,,,,,,,,,,,
5341997,6006581,9388,148468209,0,1932355,0,0,137193,163530,0,1349,,,,,,,,,,,
6119620,6803581,12006,222545343,0,1864131,81897,158191,130977,131277,1,2023,,,,,,,,,,,
7225933,8217628,12409,233281161,0,2946328,0,62574,249102,313654,0,2120,,,,,,,,,,,
6703638,7711722,11421,236452557,0,2216091,12256,269833,172885,204756,0,2149,,,,,,,,,,,
5770757,6438849,10034,152487148,0,2281761,0,0,71171,232723,0,1386,,,,,,,,,,,
4895812,5421464,8484,114572557,0,1773037,0,0,0,159907,0,1041,,,,,,,,,,,
6519877,7532536,11489,232186215,0,2086120,0,307925,151128,186676,0,2110,,,,,,,,,,,
5419167,5636204,8522,153630558,0,1072299,247086,0,63202,32574,0,1396,,,,,,,,,,,
8157446,8756764,12665,278315612,0,2288549,297241,158266,149323,220614,0,2530,,,,,,,,,,,
5778102,6408500,9923,169717080,0,1940786,63904,0,164491,160341,0,1542,,,,,,,,,,,
6328298,7270235,11034,215546571,0,2261969,0,77078,308841,189731,0,1959,,,,,,,,,,,
6468724,7386601,11227,211449221,0,2201827,0,289815,36735,225045,0,1922,,,,,,,,,,,
5401571,5554353,9210,167551105,0,857640,279576,76245,0,0,1,1523,,,,,,,,,,,
5543917,5740837,8608,167788269,0,813727,289305,118192,0,0,0,1525,,,,,,,,,,,
5821300,6287656,9285,202431673,0,842513,226892,320893,0,4736,0,1840,,,,,,,,,,,
6376329,7300849,10994,211603315,0,2062293,0,347679,0,207928,0,1923,,,,,,,,,,,
7917852,8390239,12363,265354059,0,2150153,334983,35454,221430,185561,0,2412,,,,,,,,,,,
5405950,6103148,9424,199431305,0,1090386,106551,160586,276305,0,0,1813,,,,,,,,,,,
6584193,7363365,11240,182673575,0,2690395,0,101631,0,312598,0,1660,,,,,,,,,,,
8219433,8662902,13016,236425833,0,2877171,274182,0,11174,341827,0,2149,,,,,,,,,,,
5549958,6299665,9923,168286722,0,1977467,0,0,229393,155634,0,1529,,,,,,,,,,,
5619230,6210598,9683,202618212,0,1059973,164749,145030,245752,0,0,1842,,,,,,,,,,,
7333781,8493361,13931,300310227,0,2523659,0,330646,261388,219408,1,2730,,,,,,,,,,,
4956365,5709100,9135,164320353,0,1149226,0,332192,0,55888,0,1493,,,,,,,,,,,
8442417,8949381,12736,271788335,0,2462095,324053,188499,0,274486,0,2470,,,,,,,,,,,
6864276,7821100,12053,223290751,0,2435385,0,322159,0,270035,0,2029,,,,,,,,,,,
3680248,4008727,6564,78177245,0,812748,38580,0,0,0,0,710,,,,,,,,,,,
4400786,4930513,7745,132536904,0,1028083,50549,0,214756,0,0,1204,,,,,,,,,,,
5498897,6306808,9896,180701161,0,1559058,0,286887,40010,117469,0,1642,,,,,,,,,,,
4403853,4610160,7256,107542618,0,813109,158681,0,0,0,0,977,,,,,,,,,,,
5575600,6215779,9861,145453818,0,2092162,0,65405,0,213000,0,1322,,,,,,,,,,,
4808741,4944965,8093,123807448,0,813464,225202,0,0,0,0,1125,,,,,,,,,,,
4057844,4625524,7496,117181687,0,993410,0,22068,180177,0,0,1065,,,,,,,,,,,
8087463,9199090,13467,313219875,0,2513203,115343,288355,344962,225390,0,2847,,,,,,,,,,,
6468109,6917879,11456,186172166,0,2198062,149135,19968,0,223277,1,1692,,,,,,,,,,,
4676492,5351183,8643,145075316,0,1366460,0,0,260407,48726,0,1318,,,,,,,,,,,
5705048,6538281,10031,187381676,0,1975441,0,8654,318686,140407,0,1703,,,,,,,,,,,
3903651,4416336,7557,104597849,0,838447,0,124416,25288,0,0,950,,,,,,,,,,,
6998474,7686124,11527,217863629,0,2250286,127661,205975,0,239275,0,1980,,,,,,,,,,,
5925834,6788593,10272,194736248,0,2105894,0,23834,305616,164306,0,1770,,,,,,,,,,,
4147193,4669569,7640,108446363,0,1135745,0,17836,104440,36348,0,985,,,,,,,,,,,
7966085,8423495,12372,232544275,0,2714183,264002,0,44593,309041,0,2114,,,,,,,,,,,
4251029,4711173,7518,95249273,0,1337128,0,0,7710,86040,0,865,,,,,,,,,,,
4844181,5641884,8859,173112541,0,1162521,0,158941,258942,14957,0,1573,,,,,,,,,,,
4416803,5103068,8203,145587698,0,813505,0,320854,0,0,0,1323,,,,,,,,,,,
6442543,7006962,10575,215560035,0,1732337,196098,0,286984,105155,0,1959,,,,,,,,,,,
5540788,6224306,10053,199888242,0,1271881,100955,243570,84325,54929,1,1817,,,,,,,,,,,
4329899,4739519,7806,119471151,0,941648,81759,0,128335,0,0,1086,,,,,,,,,,,
4668810,5175449,8120,144940898,0,1041073,88696,0,227603,0,0,1317,,,,,,,,,,,
5899264,6280212,9546,201323462,0,1095822,266346,0,281655,0,0,1830,,,,,,,,,,,
5703381,6332656,9716,191466232,0,1530685,117075,0,312270,67373,0,1740,,,,,,,,,,,
4260603,4833519,7753,119858068,0,998562,0,176474,0,30875,0,1089,,,,,,,,,,,
7593566,8633439,12911,264405391,0,2616934,44303,342472,87438,285653,0,2403,,,,,,,,,,,
7843211,8724052,13184,251890751,0,2981677,90612,114913,156522,334910,0,2289,,,,,,,,,,,
8337700,8945424,12784,290568558,0,2437198,321248,0,343227,213108,0,2641,,,,,,,,,,,
6940870,7642866,11750,191735508,0,2784982,54971,64413,0,328419,0,1743,,,,,,,,,,,
4882572,5427864,8468,159556571,0,1092156,98613,0,278505,0,0,1450,,,,,,,,,,,
8061768,9266936,13520,294708571,0,2944985,24657,291001,253182,312654,0,2679,,,,,,,,,,,
4437704,5015678,8141,122224524,0,1313537,0,0,154347,57622,0,1111,,,,,,,,,,,
4098934,4356113,7277,95070895,0,813051,107671,0,0,0,0,864,,,,,,,,,,,
4560540,5292684,8563,156950174,0,1045209,0,136777,231521,0,0,1426,,,,,,,,,,,
7402512,8183476,12363,237829109,0,2637722,116259,77437,182767,273348,0,2162,,,,,,,,,,,
4770286,5571883,8980,173516994,0,988450,0,262882,174587,0,0,1577,,,,,,,,,,,
6087833,6981728,10691,203343558,0,2139016,0,72156,281930,173753,0,1848,,,,,,,,,,,
8780455,9390325,13464,301107735,0,2705856,335229,0,313479,262811,0,2737,,,,,,,,,,,
4141470,4391077,7398,96832331,0,813097,114876,0,0,0,0,880,,,,,,,,,,,
5591755,5861219,9036,160724866,0,1227961,231801,0,80975,55513,0,1461,,,,,,,,,,,
4596538,5342798,8385,159937734,0,1113938,0,80469,300300,0,0,1454,,,,,,,,,,,
7086200,7983367,13253,232963454,0,3043035,0,0,221216,319952,1,2117,,,,,,,,,,,
5602532,6325769,9983,163210388,0,1877919,0,182295,0,177278,0,1483,,,,,,,,,,,
5731548,6115879,9194,188412526,0,1144121,236504,0,240302,14969,0,1712,,,,,,,,,,,
8788292,9366094,13768,289554135,0,2693900,322772,138669,98986,296488,0,2632,,,,,,,,,,,
5528595,6299723,9704,172110898,0,1672609,0,260386,0,143077,0,1564,,,,,,,,,,,
5153203,5774782,9228,180029784,0,1024649,102462,149345,210714,0,0,1636,,,,,,,,,,,
6337721,7206807,10797,219520603,0,1970511,50452,170597,220955,155847,0,1995,,,,,,,,,,,
4088846,4576359,7711,100611516,0,1073455,0,81157,0,43372,0,914,,,,,,,,,,,
4306922,4770652,7857,118335910,0,1037348,52021,0,136493,14594,0,1075,,,,,,,,,,,
3890921,4182201,7138,86633629,0,812956,73166,0,0,0,0,787,,,,,,,,,,,
5345666,5582697,8751,160348836,0,813746,252930,124267,0,0,0,1457,,,,,,,,,,,
8678063,9640259,15539,363812675,0,2454084,231661,309571,341143,194290,1,3307,,,,,,,,,,,
8349883,8998886,13243,261046963,0,2919876,226000,72735,99706,334076,0,2373,,,,,,,,,,,
5342210,5670553,8738,154431244,0,1197656,191581,0,106955,46159,0,1403,,,,,,,,,,,
6507462,7272939,10979,179072036,0,2656722,0,93285,0,307006,0,1627,,,,,,,,,,,
5737667,6525123,10189,178061856,0,1819605,0,255952,0,167546,0,1618,,,,,,,,,,,
5002835,5109674,8001,131852685,0,813418,258106,0,0,0,0,1198,,,,,,,,,,,
6066338,6748412,10416,205535737,0,1642626,115854,115144,215565,102097,0,1868,,,,,,,,,,,
5985906,6641151,10110,203385996,0,1396187,127275,264620,64434,86233,0,1849,,,,,,,,,,,
5267616,5789100,9045,164945669,0,1125640,116283,205788,18708,48860,0,1499,,,,,,,,,,,
6218121,6947241,10779,168748405,0,2565727,0,0,85330,277631,0,1534,,,,,,,,,,,
5555724,6194216,9370,202863115,0,994215,142463,234406,180151,0,0,1844,,,,,,,,,,,
7141733,7689553,12665,233458639,0,2399524,181200,31686,113490,230641,1,2122,,,,,,,,,,,
5673362,6224177,9756,184402675,0,1321724,141666,140507,120611,64490,0,1676,,,,,,,,,,,
5604127,5870042,9016,176517778,0,813896,271659,172658,0,0,0,1604,,,,,,,,,,,
6429288,6828240,10170,231079787,0,1122957,318726,43940,308486,0,0,2100,,,,,,,,,,,
5348040,5960446,9480,189834746,0,978085,126704,212272,163978,0,0,1725,,,,,,,,,,,
7387882,7977311,11953,256300498,0,1701212,263801,337092,0,147672,0,2330,,,,,,,,,,,
6773307,7701737,11515,215933613,0,2731904,0,0,290115,271141,0,1963,,,,,,,,,,,
5261310,5617082,8627,165058558,0,982338,204182,25109,168591,0,0,1500,,,,,,,,,,,
6297982,6666652,10070,221651645,0,1131835,314469,0,317405,0,0,2015,,,,,,,,,,,
5581384,5831225,9156,163751516,0,1037654,248843,98024,0,37289,0,1488,,,,,,,,,,,
5955695,6645322,10660,171714764,0,2319069,0,87659,0,243495,1,1561,,,,,,,,,,,
6981509,7483249,10892,268655668,0,1133606,347164,161484,318803,0,0,2442,,,,,,,,,,,
4536796,5265195,8239,155200878,0,902932,0,271613,89381,0,0,1410,,,,,,,,,,,
5417612,6123317,9560,157474942,0,1935765,0,0,183342,156392,0,1431,,,,,,,,,,,
7166455,7622333,11300,214611581,0,2130681,235450,106178,0,219363,0,1951,,,,,,,,,,,
5323070,5537123,8277,153168899,0,983374,249069,0,80409,14890,0,1392,,,,,,,,,,,
7695027,8041378,11900,223640820,0,2384735,306328,0,26119,257302,0,2033,,,,,,,,,,,
5235007,5532922,8513,159197621,0,813709,220488,152578,0,0,0,1447,,,,,,,,,,,
4651231,4816993,7878,117547920,0,813306,199601,0,0,0,0,1068,,,,,,,,,,,
6217034,6973728,10719,174927727,0,2522262,0,0,128372,263223,0,1590,,,,,,,,,,,
7296237,7718894,11611,239265816,0,1906608,310439,0,221495,145046,0,2175,,,,,,,,,,,
6174042,6835930,11825,189908821,0,2416128,32786,0,110797,234016,1,1726,,,,,,,,,,,
6000233,6471023,9664,163564945,0,1903521,127258,48682,0,181599,0,1487,,,,,,,,,,,
5205868,5764274,9142,124358324,0,1978161,0,0,0,194052,0,1130,,,,,,,,,,,
4442983,5137558,8319,147601249,0,957040,0,185798,143464,0,0,1341,,,,,,,,,,,
8098776,8802708,12848,295523420,0,2048767,286052,267716,176332,176170,0,2686,,,,,,,,,,,
4468292,4741644,7753,116325737,0,813300,142364,53330,0,0,0,1057,,,,,,,,,,,
6283105,6765963,10253,165067822,0,2217492,119785,0,0,233903,0,1500,,,,,,,,,,,
5127047,5992351,9412,189907404,0,1301333,0,153558,318736,28087,0,1726,,,,,,,,,,,
7788457,8252993,11911,224378619,0,2653452,243817,34295,0,306377,0,2039,,,,,,,,,,,
5224940,5792949,9048,179571053,0,1001334,129560,143041,187435,0,0,1632,,,,,,,,,,,
4106120,4614375,7683,105334476,0,1026483,0,110252,0,35538,0,957,,,,,,,,,,,
4778511,5519988,8866,160563575,0,1039382,0,310016,35444,31691,0,1459,,,,,,,,,,,
5175035,5629143,10468,190415861,0,1171252,140265,26021,226489,0,1,1731,,,,,,,,,,,
7647681,8837870,13128,279021390,0,2869915,0,196562,339433,285798,0,2536,,,,,,,,,,,
5756234,6812354,10449,235523395,0,1349891,0,346572,303567,38634,0,2141,,,,,,,,,,,
4871974,4999501,7966,126502879,0,813404,236224,0,0,0,0,1150,,,,,,,,,,,
8133833,8733141,12548,286005591,0,2211884,316021,95170,263313,188894,0,2600,,,,,,,,,,,
4794163,5465499,8489,145300589,0,1470472,0,0,235664,70189,0,1320,,,,,,,,,,,
9449871,10252935,14540,329878214,0,3079786,291712,172668,210411,342164,0,2998,,,,,,,,,,,
5303853,5899897,9244,133215222,0,2004659,0,0,39607,191855,0,1211,,,,,,,,,,,
6289637,6938020,10851,196491821,0,1981545,106924,69775,152004,169186,0,1786,,,,,,,,,,,
6877735,7361808,11345,238191916,0,1364793,282840,278330,38411,85250,0,2165,,,,,,,,,,,
7945016,9196824,15473,325562182,0,2880111,0,338314,294962,273054,1,2959,,,,,,,,,,,
6414567,6606700,10144,185532237,0,1436672,317016,39881,0,103714,0,1686,,,,,,,,,,,
6389885,6740419,10215,225066480,0,1129092,331143,0,314641,0,0,2046,,,,,,,,,,,
5516548,6251346,9662,164772947,0,1762663,0,211785,0,158085,0,1498,,,,,,,,,,,
6345736,7268882,10968,211077511,0,2092382,0,293334,57646,203335,0,1918,,,,,,,,,,,
5761500,6203826,9611,147777539,0,1921395,106860,0,0,184598,0,1343,,,,,,,,,,,
3614631,4031096,6855,81651088,0,812873,0,53889,0,0,0,742,,,,,,,,,,,
7328514,8399285,12914,251267081,0,2739800,0,234195,180038,290706,0,2284,,,,,,,,,,,
5109489,6025876,9633,200548104,0,1118812,0,245665,304670,0,0,1823,,,,,,,,,,,
5587821,5997302,9479,156074238,0,1562980,147592,0,80678,111379,0,1418,,,,,,,,,,,
8703044,9277793,14502,308697865,0,2788340,320336,0,271415,268951,1,2806,,,,,,,,,,,
3664508,4097614,7002,85597721,0,868592,0,14744,55624,0,0,778,,,,,,,,,,,
4622616,4789460,7904,116299857,0,813339,194495,0,0,0,0,1057,,,,,,,,,,,
8570215,9163218,13327,296663541,0,2540338,337131,0,329190,232553,0,2697,,,,,,,,,,,
5043997,5689270,9140,156760966,0,1232100,36432,246877,0,69721,0,1425,,,,,,,,,,,
6056965,6787336,10322,215092597,0,1551042,116103,132329,266436,78357,0,1955,,,,,,,,,,,
4781076,5443794,8808,143262675,0,1245884,0,224959,0,72021,0,1302,,,,,,,,,,,
6923726,7278175,10850,232667188,0,1529874,335789,0,248577,77763,0,2115,,,,,,,,,,,
8397859,8888717,12534,274084281,0,2332004,338879,208884,0,252813,0,2491,,,,,,,,,,,
5216248,6017797,9550,187816153,0,1117115,25579,337499,91339,35282,0,1707,,,,,,,,,,,
5930337,6387889,9567,180914614,0,1589054,176503,0,166890,101344,0,1644,,,,,,,,,,,
5365491,5517233,9088,165468546,0,885229,275880,43507,27799,0,1,1504,,,,,,,,,,,
5235402,5792541,9119,167457593,0,1273918,104705,54571,198551,43579,0,1522,,,,,,,,,,,
6272126,7084437,10813,186858861,0,2289665,0,198993,0,245840,0,1698,,,,,,,,,,,
5302854,5615580,8702,163955377,0,983939,222732,0,170156,0,0,1490,,,,,,,,,,,
5110550,5737472,8951,137980262,0,1715148,0,85414,29867,145243,0,1254,,,,,,,,,,,
5483784,5925849,9156,177445732,0,950855,184763,237926,0,22828,0,1613,,,,,,,,,,,
5592286,6246662,9368,147839645,0,2158403,0,0,77604,211131,0,1344,,,,,,,,,,,
3953707,4481426,7690,108516458,0,951853,0,27471,138595,0,0,986,,,,,,,,,,,
4571507,4997530,7983,133539942,0,977426,104339,0,164026,0,0,1214,,,,,,,,,,,
6596978,7041532,10745,202665573,0,1791491,221856,70835,83716,148854,0,1842,,,,,,,,,,,
8221592,9013389,13154,310927121,0,2074187,275902,280048,247965,168411,0,2826,,,,,,,,,,,
5059057,5419904,8570,154633712,0,988929,179618,0,175250,0,0,1405,,,,,,,,,,,
4918347,5519739,9299,176275034,0,1175874,78385,0,318047,0,1,1602,,,,,,,,,,,
6475888,6887839,10319,234408330,0,1059543,320946,119052,245003,0,0,2131,,,,,,,,,,,
5134962,5217787,8240,137189566,0,813514,279931,0,0,0,0,1247,,,,,,,,,,,
5088990,5852149,9166,167099865,0,1579883,0,0,322153,73974,0,1519,,,,,,,,,,,
6326309,6731256,10042,225821244,0,1157217,306618,0,342833,0,0,2052,,,,,,,,,,,
8388636,9020402,13164,270334476,0,2770808,256299,82793,134087,303499,0,2457,,,,,,,,,,,
5182703,5815430,9295,140408328,0,1809421,0,36533,80140,152552,0,1276,,,,,,,,,,,
