DWT_LSUCNT,DWT_CPICNT,DWT_EXCCNT,DWT_CYCCNT,DWT_SLEEPCNT,DWT_FOLDCNT,LSU_stim,CPI_stim,FLD_stim,EXC_stim,LEGIT,TIME,METADATA
4854724,5457133,9263,176054308,0,1022564,0,277268,162996,7583,0,1600,
5496543,5880092,9594,134924888,0,2126237,0,15653,0,218734,0,1226,
5181128,5674406,9648,155281563,0,1665137,0,61067,164499,114432,0,1411,
5979888,6407092,10283,147971623,0,2478031,0,0,0,277322,0,1345,
6245253,6819424,11026,222007255,0,1632132,100606,211885,204367,102163,0,2018,
6353236,6759796,11798,191692200,0,2460058,55787,0,81431,246086,1,1742,
4954319,5435098,9148,150890919,0,1558842,0,0,244345,83431,0,1371,
5534324,5854814,10002,192494227,0,857316,175206,296167,42972,0,0,1750,
4656854,4682278,8470,122483468,0,860845,174651,0,47279,0,0,1113,
6489047,6794834,11087,221020685,0,1548296,232325,42366,263887,78279,0,2009,
4977083,5343091,8762,127114981,0,1740502,0,0,74919,141991,0,1155,
3844933,4049084,7069,83591027,0,1044280,0,0,21206,35017,0,759,
7378448,7512012,12007,206825825,0,2333736,269143,0,0,253148,0,1880,
4648146,4985206,8467,118160108,0,1439305,0,72240,13000,102131,0,1074,
7876426,8334815,13178,249844413,0,2518345,196965,216638,0,283828,0,2271,
6575139,6731164,10867,203846228,0,1657758,267017,0,155615,114597,0,1853,
4963959,5372459,9060,135727331,0,1660937,0,9512,127834,119897,0,1233,
8206726,8510196,14780,285067400,0,2504125,304196,50116,178655,236943,1,2591,
5402201,6005874,10122,180609998,0,1450941,0,298024,54104,97087,0,1641,
6771576,7196057,11768,203035091,0,2356452,122034,0,162184,229904,0,1845,
6466500,7106606,11416,197126587,0,2455783,0,113027,120990,253351,0,1792,
4431503,4739142,8340,113381285,0,1318413,9759,0,95990,68161,0,1030,
4680588,4947737,8469,135535312,0,968775,80390,167064,0,25861,0,1232,
5564482,5472940,9194,150492278,0,1068421,285784,0,0,42436,0,1368,
5116161,5599274,9380,152503695,0,1502242,0,186651,33704,109093,0,1386,
5183878,5716234,9570,163863655,0,1388125,0,283868,0,95677,0,1489,
4924965,5262194,8835,120454683,0,1700034,0,40212,0,147741,0,1095,
8333075,8743807,13898,292607205,0,2218465,316290,198095,169005,205598,0,2660,
5855282,6533638,12128,253325815,0,1376291,56827,282175,292063,22935,1,2303,
5949605,6460737,10570,177610506,0,2144173,28840,0,201177,188106,0,1614,
8856243,9490156,14767,315111464,0,2712724,245505,264822,170214,287722,0,2864,
4964391,5386023,9165,164825019,0,1004497,66812,227816,85446,17512,0,1498,
7752731,8291203,13229,251627650,0,2744432,161333,0,269052,276656,0,2287,
7608916,8259727,12884,248647998,0,2640032,97994,228657,74630,291675,0,2260,
7568995,8071825,12864,254048093,0,2204873,189359,261164,54159,222557,0,2309,
4701120,4984195,8566,122592804,0,1392404,37928,0,89713,81519,0,1114,
9244895,9905903,15637,349598806,0,2600973,307430,257851,307874,246080,0,3178,
7473650,8200307,13999,284081504,0,2269108,94419,315324,146297,217907,1,2582,
6441046,7098463,11542,200521571,0,2261046,0,262924,0,241052,0,1822,
4266519,4660628,7988,130469405,0,1063405,8826,0,249929,0,0,1186,
4443830,4737633,8004,107103432,0,1357685,0,52711,0,90728,0,973,
7164351,8036417,12548,252655028,0,2638187,0,164947,300574,253714,0,2296,
4638655,5042858,8630,151264150,0,894603,46798,217167,80853,0,0,1375,
6580442,6869073,11377,229838147,0,1185685,262260,315163,21344,58247,0,2089,
4385080,4651162,7952,100828463,0,1375936,0,22848,0,93779,0,916,
4490592,4946540,8525,141260814,0,939433,0,278927,0,20953,0,1284,
5411617,5504123,9624,168088845,0,987477,237763,0,173336,0,0,1528,
4015226,4240092,7414,98171738,0,938072,22587,76049,0,20818,0,892,
8959473,9431212,14598,300143275,0,2893392,290716,112136,180104,316217,0,2728,
8409007,8812295,14154,291140462,0,2437005,281104,277387,0,262868,1,2646,
6247201,6369988,10509,206430889,0,1133536,298657,106396,126503,32088,0,1876,
5802411,5877155,10189,176451357,0,1058806,257980,138830,0,40753,0,1604,
3802965,4041514,7175,89990315,0,965520,0,0,74249,13039,0,818,
5389529,5564189,9478,156075115,0,1290232,164755,20282,102899,62230,0,1418,
6846689,7531081,11947,209877207,0,2814280,0,0,239409,293327,0,1908,
7696555,8069565,13027,254861578,0,2061239,257130,267387,0,207645,0,2316,
5284157,5237263,9024,150820023,0,884626,267506,0,70840,0,0,1371,
5927243,6180044,10362,180010815,0,1592357,171851,0,168862,101528,0,1636,
5221879,5495593,9106,152596244,0,1395451,107237,0,157182,70740,0,1387,
7928708,8228858,14500,283086086,0,2042741,305648,275269,0,189969,1,2573,
7173354,7698796,12584,263481862,0,1762118,209412,220434,239074,117946,0,2395,
6131358,6735761,10861,211372758,0,1855371,59233,111389,271506,128201,0,1921,
5772243,6133848,10322,205753590,0,1031403,180653,219931,157097,9968,0,1870,
4764378,5125758,8866,154472672,0,969773,74786,126968,155881,0,0,1404,
6740192,7445434,11768,212920187,0,2533954,0,167977,115312,267296,0,1935,
5576372,6246517,10245,196161036,0,1509082,0,286381,135322,93228,0,1783,
4975525,5332260,9037,124405747,0,1757687,0,0,56506,147916,0,1131,
5375392,5688012,9521,150978771,0,1517952,79354,123112,0,117327,0,1372,
6499875,7020423,11287,172418333,0,2765866,0,0,55910,315910,0,1567,
6545188,7200208,11612,201082632,0,2540540,0,69948,174343,258569,0,1828,
5571325,5578087,10541,184273846,0,1075614,263576,0,122787,8466,1,1675,
4259641,4530024,7849,100984279,0,1290194,0,0,50725,71038,0,918,
5097042,5555412,9641,179701364,0,1006661,80670,189796,192425,0,0,1633,
6776981,7501120,11814,217696120,0,2702177,0,0,308159,263185,0,1979,
6690366,7144341,11563,210175521,0,2223034,126108,0,227492,196795,0,1910,
5056076,5743002,9816,195347410,0,1123756,0,220563,309368,0,0,1775,
4722282,5222541,8968,162963312,0,947235,25200,235632,133305,0,0,1481,
5195329,5709663,9510,159817393,0,1599014,0,109895,143654,106884,0,1452,
5520023,5967203,9984,148633686,0,2029609,0,39566,65802,191628,0,1351,
5473985,5358299,9078,155346205,0,856859,313240,0,43055,0,0,1412,
6224445,6444629,10917,212685334,0,1260390,262882,43969,251168,32430,0,1933,
6512091,7217640,11542,216527232,0,2208627,12089,225289,128219,210925,0,1968,
7109643,7864454,13857,257520628,0,2716121,0,217942,132832,272655,1,2341,
5431789,5352133,9283,155901357,0,877007,295867,0,63111,0,0,1417,
5371439,6061805,10151,198933892,0,1418635,0,178703,306875,49554,0,1808,
5937209,6223894,10225,160207439,0,1925980,104291,54814,0,185301,0,1456,
6929676,7434489,12283,280439760,0,1142491,267011,304908,303052,4006,0,2549,
4810629,4945663,8678,139437169,0,813663,155316,137833,0,0,0,1267,
7942727,8299004,13221,275138397,0,2012210,309560,205283,128795,177976,0,2501,
5220045,5720954,9679,185270128,0,1184665,69868,122342,275160,15873,0,1684,
6383366,6876025,10918,165540005,0,2712267,0,0,33347,310759,0,1504,
6975763,7375781,12170,237135883,0,1972332,213562,0,319214,139672,0,2155,
7567820,8177851,13969,258634392,0,2794613,90427,148724,117715,295530,1,2351,
6747426,6925067,11204,195239496,0,1922779,231642,71840,0,184704,0,1774,
6643614,6870884,11128,216544981,0,1658519,259335,0,231531,102043,0,1968,
7908771,8873176,14066,286563437,0,2899735,21329,247060,282659,300200,0,2605,
7994421,8244283,12841,233747402,0,2717703,261786,0,54213,308057,0,2125,
5820207,6198360,10116,162799661,0,1998849,66357,0,112214,178747,0,1480,
4386984,4383920,7743,106061543,0,813256,153773,0,0,0,0,964,
6371897,7001004,11120,193811674,0,2511138,0,0,231071,244248,0,1761,
5408934,5915929,10025,200313536,0,988223,98694,276087,173825,0,0,1821,
4428796,4598625,7880,121918942,0,871921,100811,61768,58537,0,0,1108,
7279909,7906951,12788,239760561,0,2611412,62038,251524,0,292011,1,2179,
5558500,5675429,9676,170859655,0,1033813,228707,95090,68982,25124,0,1553,
7711767,8009554,12680,233754286,0,2539933,242239,0,123492,266887,0,2125,
4187880,4570950,8043,123767239,0,1071089,0,0,224292,5557,0,1125,
4388129,4735574,8047,129065458,0,1057708,27929,53601,152697,15253,0,1173,
6301709,6984094,11415,205045339,0,2260767,0,108308,216847,204857,0,1864,
4733745,5042131,8320,112401090,0,1615799,0,13476,12341,131670,0,1021,
6402764,7099821,11461,208822042,0,2157735,0,276239,52441,215089,0,1898,
4237542,4600753,8188,119598998,0,1142128,0,0,184834,23971,0,1087,
7545486,8221876,12937,255088669,0,2557463,100335,202162,158949,263851,0,2319,
7007927,7763159,12281,225803769,0,2849634,0,0,313752,286799,0,2052,
4017644,4221786,7359,102328197,0,909005,44579,0,95885,0,0,930,
6146001,6347101,11794,232631900,0,1080233,268662,151742,178010,0,1,2114,
4733992,4891745,8520,126336950,0,1126704,113017,0,79714,38906,0,1148,
4288182,4647145,8071,119228131,0,1018876,0,170987,0,34242,0,1083,
6768655,7336548,11854,230159730,0,2021093,114868,175128,177725,171393,0,2092,
6606914,7311066,11760,212093437,0,2590047,0,0,306871,244717,0,1928,
6723010,7155784,11623,229308088,0,1842337,180102,84684,247609,129971,0,2084,
5011010,5231504,8882,141867507,0,1178670,112550,85711,41363,53928,0,1289,
4854125,5332737,9093,149744099,0,1479100,0,0,258237,67827,0,1361,
3992178,4105246,7138,93879093,0,845955,71679,0,32927,0,0,853,
5661415,6031217,10096,168974574,0,1553478,88367,182032,0,123211,0,1536,
6805615,7252479,11441,199562858,0,2352697,100478,138036,0,256338,0,1814,
4228082,4503446,7955,118988713,0,979185,44341,0,165718,0,0,1081,
6487086,7033452,12384,207663041,0,2589913,0,140923,0,274010,1,1887,
6686452,7336184,11630,201046036,0,2734826,0,0,213114,284483,0,1827,
6783156,7477346,11687,212255238,0,2579475,0,164606,104701,276654,0,1929,
5064814,5596068,9303,162538398,0,1413141,0,163603,137079,77011,0,1477,
6284082,6522848,10815,204112539,0,1303585,231425,226500,7724,80220,0,1855,
4903664,5062823,8762,146142953,0,976587,158237,0,162860,0,0,1328,
5565649,6133673,10400,174531364,0,1732159,0,200036,74711,140510,0,1586,
6767760,7104125,11443,230404981,0,1569348,233658,196158,113807,106780,0,2094,
7228782,7822624,12508,226816360,0,2744642,80855,0,242079,281247,0,2062,
5589124,5555908,9524,167792893,0,923764,298844,0,109741,0,0,1525,
7624402,8458260,14898,278104312,0,3183151,0,61158,319606,319431,1,2528,
6762347,7390231,11656,197354660,0,2827576,0,0,170703,307026,0,1794,
4366457,4754684,8035,127028481,0,1158776,0,46768,161034,30706,0,1154,
4711990,5159014,8925,146065310,0,1327601,10452,11865,248629,44196,0,1327,
7071114,7274702,11793,211231045,0,1992854,251488,104433,0,196347,0,1920,
5342161,5914136,9753,173416957,0,1622020,0,124091,191178,102778,0,1576,
6755196,7205596,11529,200498770,0,2435562,100899,0,156148,244118,0,1822,
5604231,5856572,9667,145985312,0,1789488,94491,32598,0,162597,0,1327,
4690783,4891651,8497,121967623,0,1162500,81075,71020,0,58160,0,1108,
4564151,4802694,8012,112807747,0,1287164,40881,42077,8499,77552,0,1025,
6237501,6754000,10636,169692200,0,2502447,0,54476,39253,274813,0,1542,
3834904,4032181,6936,81416228,0,1051041,0,0,8162,38324,0,740,
8783073,9241777,14439,300194960,0,2605751,300867,210420,116344,278906,0,2729,
3726667,3908232,8333,101420718,0,901040,5713,50103,0,0,1,922,
5583900,6128761,9885,169383724,0,1984161,0,0,234862,155864,0,1539,
4073594,4400718,7883,114898093,0,998179,8937,0,184776,0,0,1044,
3953238,4057192,7171,90948065,0,813006,71043,21333,0,0,0,826,
4150700,4449348,7774,105888463,0,1158672,0,0,109124,39374,0,962,
5803410,5863286,9915,186642182,0,1009781,291922,0,195540,0,0,1696,
7713368,8303331,13148,259598945,0,2428324,153424,256774,78759,255681,0,2360,
5233884,5091098,8739,140491962,0,813668,294639,0,0,0,0,1277,
6779045,7199361,11813,205613850,0,2214595,129241,104458,71305,221413,0,1869,
4106926,4385673,7819,112948840,0,969431,29057,0,156094,0,0,1026,
7340392,7886135,12512,227362933,0,2536626,105372,212544,0,286917,0,2067,
6871328,7570612,12116,213100254,0,2558761,0,256098,0,290634,0,1937,
7799893,8269235,13552,271641350,0,2556061,213232,0,301630,232473,1,2469,
5597231,6096288,10072,160111826,0,1890902,0,167876,0,179465,0,1455,
4862990,5348396,9098,150944915,0,1213441,0,264734,0,66590,0,1372,
4205672,4441179,7856,114761166,0,813397,54813,137368,0,0,0,1043,
5732508,6077986,9995,172704960,0,1519165,108395,184007,0,117496,0,1570,
7232251,8010288,12769,262682119,0,2268874,73618,260015,232325,203520,0,2388,
5536128,6028873,10088,158528363,0,2016291,0,0,170211,171990,0,1441,
5965530,6469496,10629,189733572,0,1955442,62175,0,269006,145324,0,1724,
5123289,5685749,9421,169610958,0,1454380,0,124761,212244,71347,0,1541,
5418494,5507039,9407,168247856,0,979952,238379,7455,165916,0,0,1529,
6115408,6640876,10610,169846587,0,2325497,0,121852,0,251863,0,1544,
8589621,8984660,14682,302615963,0,2636655,312500,43010,262934,252261,1,2751,
3868112,4055272,7111,93314764,0,884601,31555,0,71533,0,0,848,
4376277,4667080,8192,128215621,0,1006544,55347,0,193022,0,0,1165,
4341126,4673920,8395,129613732,0,941500,37717,88965,127894,0,0,1178,
6972535,7178167,11742,196781816,0,2236345,216285,0,39263,230387,0,1788,
5888018,6124997,10097,180708215,0,1521154,181460,0,177975,88156,0,1642,
3826456,3975519,7378,87614316,0,850583,41541,0,37528,0,0,796,
4517922,4910757,8268,129015409,0,1218554,0,106804,81505,53918,0,1172,
4217806,4458472,7699,97078093,0,1250087,8088,0,30016,67812,0,882,
7327338,7580006,12270,239490022,0,1765542,289005,229594,0,158406,0,2177,
6912879,7673451,12109,225703359,0,2717149,0,49722,284125,269665,0,2051,
7221282,7996288,12636,231472437,0,2869605,0,128510,177825,312768,0,2104,
8361829,8928232,15790,337925526,0,2184570,272260,319589,210919,170904,1,3072,
5370926,6019289,9950,190380390,0,1372706,0,283693,142495,69317,0,1730,
7416739,7746827,12635,254657715,0,1983731,284609,0,317243,141864,0,2315,
5492152,6030511,10026,167823262,0,1915501,0,0,243859,142906,0,1525,
6650261,7251681,11441,197328853,0,2672481,15871,0,188985,278135,0,1793,
7049742,7469012,12480,274158458,0,1229672,293584,267450,261458,25459,0,2492,
6290434,6418864,10539,177616043,0,1690271,223093,53311,0,145988,0,1614,
6433728,7063361,11595,254929633,0,1295432,149954,312359,271743,34750,0,2317,
4592802,5005818,8693,133771568,0,1153021,0,205011,0,56560,0,1216,
8082852,8370403,13272,244040902,0,2707230,266435,0,104656,297875,0,2218,
5668103,6030567,11292,161322606,0,2326479,0,0,0,230044,1,1466,
4532268,4810336,8132,104562588,0,1490767,0,15542,0,112907,0,950,
6975215,7465192,11854,195761125,0,2772769,65705,15659,72684,314229,0,1779,
5850171,6156530,10292,167292050,0,1702724,113289,119793,0,148074,0,1520,
4908368,5115561,8917,150197439,0,1009748,142450,0,195913,0,0,1365,
7708244,8696415,13480,281551495,0,2805475,0,277713,268866,286821,0,2559,
8407592,8794429,13869,281274960,0,2340461,300039,278258,0,254120,0,2557,
5792792,5992850,10236,197010891,0,1102599,243587,0,288193,0,0,1791,
5601610,5604326,9375,171467288,0,949837,288330,0,135823,0,0,1558,
4068412,4334799,7762,109818747,0,956304,29108,0,142967,0,0,998,
5016993,5217912,8960,155545963,0,813816,156573,203832,0,0,0,1414,
5768165,6215817,9862,151212200,0,2201936,0,68611,0,231323,0,1374,
5927264,6407957,10875,171922933,0,2361089,0,0,101538,233536,1,1563,
3799802,3900582,7028,82697712,0,812897,53930,4343,0,0,0,751,
4078301,4385777,7914,106537218,0,1093711,0,0,128718,25272,0,968,
5569548,5984241,9805,164745323,0,1618544,56047,184362,0,134070,0,1497,
4213189,4323542,7682,105524099,0,813252,96745,55976,0,0,0,959,
6088137,6279154,10442,212130457,0,1129094,279623,0,314559,0,0,1928,
5570892,6038509,10158,205855245,0,1111473,129710,144422,296975,0,0,1871,
6415096,6685821,10779,168987747,0,2266531,124553,0,3588,241438,0,1536,
4860464,5145438,8959,153674683,0,1056107,111258,0,242279,0,0,1397,
6863130,7511784,11888,202346706,0,2703181,0,177456,6091,313714,0,1839,
6901582,7446491,11715,204033985,0,2532523,57334,164898,0,286289,0,1854,
5826855,6638716,10173,153979644,0,2252747,0,62122,8854,238299,0,1400,
5637133,5932890,9107,169438116,0,914672,313620,0,100689,0,0,1540,
5936167,6785343,10391,162697113,0,2336134,0,13484,94354,237924,0,1479,
6685076,7317267,11020,196068458,0,2134755,177669,0,109026,201865,0,1782,
4207251,4794252,7812,92507784,0,1311926,0,0,0,83120,0,841,
5888655,6976155,10346,212199726,0,1750176,0,224944,234629,116858,0,1929,
7620532,8073766,11947,216747983,0,2360631,303685,0,0,257618,0,1970,
3451063,3956633,6500,68682539,0,812766,0,0,0,0,0,624,
6896467,7735475,11627,217873444,0,2316272,119357,64577,171331,221685,0,1980,
4657591,5124847,7721,130356915,0,813360,147001,107545,0,0,0,1185,
6258761,7230754,10678,191701549,0,2320077,0,114348,123747,230324,0,1742,
4856091,5601784,9411,166232291,0,1175361,67720,0,317687,0,1,1511,
5549280,6170948,9201,190460697,0,1125209,193498,0,311141,0,0,1731,
4251404,5003486,7764,130913355,0,945679,6691,120807,132307,0,0,1190,
8120507,9088427,13050,274672733,0,2658995,168209,236669,105146,289734,0,2497,
6074071,6729608,9710,221205955,0,1026557,241054,178791,212226,0,0,2011,
5344208,5617956,8326,152239326,0,813718,287169,55852,0,0,0,1384,
6170474,7177545,10772,198668547,0,2004839,0,305419,0,198400,0,1806,
4721834,5360905,8478,108645544,0,1649969,0,0,0,139421,0,987,
7213531,8396812,12447,244838235,0,2813559,0,94219,303345,282515,0,2225,
7338403,8611061,12373,264634511,0,2644595,0,239616,267141,260382,0,2405,
5685325,6404996,9404,205423713,0,915586,175610,290519,101385,0,0,1867,
4759733,5589522,9856,167230257,0,1206439,0,211636,107394,25648,1,1520,
6824426,7554624,10772,235330122,0,1550428,223938,279563,51339,114074,0,2139,
4242436,4886521,7589,121998163,0,813288,41297,180545,0,0,0,1109,
8155736,8868731,12681,282390980,0,2176931,317903,155211,176432,197519,0,2567,
5161724,5384809,8201,138567105,0,813570,282764,3241,0,0,0,1259,
3691903,4152943,6822,78309392,0,812903,39389,0,0,0,0,711,
7533756,8197572,11819,240667308,0,2296156,256416,0,201190,213336,0,2187,
3946788,4517757,7565,87044924,0,1120251,0,0,19251,47982,0,791,
7672671,8448133,12198,258316325,0,2095763,238061,270427,28862,208628,0,2348,
4807936,5331404,8349,128215652,0,1130095,109364,73851,0,52763,0,1165,
6400254,6857655,10251,173938560,0,1878853,222573,0,0,177428,0,1581,
5403856,5814417,8687,165895544,0,813808,248893,151971,0,0,0,1508,
7050782,8157958,12346,226991935,0,2576814,0,309703,0,293635,0,2063,
4146000,4766255,7425,115340036,0,863712,35786,107852,50508,0,0,1048,
7705359,8991401,13011,270893820,0,2928401,0,231721,238968,312343,0,2462,
5279696,5877225,8789,168678373,0,932350,156529,234255,0,19743,0,1533,
5185551,5929058,9170,134351518,0,1808251,0,75850,0,165750,0,1221,
6025694,6807922,10662,149864371,0,2513540,0,0,0,283221,0,1362,
6503145,7382538,11124,174536490,0,2697569,0,66386,0,313852,0,1586,
8796472,9526113,13727,288508235,0,2659951,313393,210648,24508,303290,0,2622,
5357735,6295344,9436,177449885,0,1579645,0,158199,179088,97759,0,1613,
6554631,7325762,10852,217835499,0,1925108,163910,0,292440,136348,0,1980,
6717621,7306464,11770,221786154,0,1666141,235600,205352,0,127258,1,2016,
6291832,6664828,9944,172948108,0,1628170,267507,0,0,135659,0,1572,
6734976,7875151,11871,232094671,0,2472152,0,101887,312322,224157,0,2110,
4791152,5639469,8527,153466665,0,1380914,0,27206,267033,50041,0,1395,
8364421,9600458,13745,309619002,0,2788509,109137,296645,255722,286171,0,2814,
3451063,3956633,6500,68682539,0,812766,0,0,0,0,0,624,
5025932,5906095,8985,173244455,0,1232074,25327,154711,215817,33731,0,1575,
7729800,8190789,12084,220755396,0,2411265,310192,0,0,266049,0,2006,
4284656,4921351,7696,123735510,0,994250,48032,0,180926,0,0,1124,
8085947,8694939,12751,251553084,0,2406867,301904,138053,0,265260,0,2286,
4722027,5406094,8446,123968270,0,1493603,15372,0,99350,96793,0,1127,
